Cost,Duration,NPV,LCOE
7728.47260087,5.97020223385,1962.22234798,5.25912681191
12622.9856433,6.01761218649,-2636.97388327,7.53163055704
8582.12207627,5.90990097683,1160.07892411,5.65547300878
12954.1691153,5.98258791068,-2948.17496969,7.68539778045
15182.0236838,6.20216628308,-5041.60903473,8.7197821628
10065.2275821,5.88203092091,-233.541481775,6.34407324073
8442.15177983,5.88447430642,1291.60393063,5.59048533378
9091.17294529,6.12790982772,681.74230144,5.89182338649
16783.9868441,6.00423274478,-6546.91566395,9.46356755061
19484.5421738,5.74758498624,-9084.52947493,10.7174250942
16620.5474815,6.17227048709,-6393.33762793,9.38768327769
15299.5474596,6.21093461618,-5152.04186069,8.77434800386
10653.2849695,6.24967943229,-786.117661838,6.61710604375
19374.4253576,6.16501602964,-8981.05670009,10.6662982763
9804.16030485,6.15819532195,11.7739616753,6.22286069925
18376.6611211,5.82400940572,-8043.49386669,10.2030401453
10479.9744384,6.12216879248,-623.264047037,6.5366386249
22242.2577884,6.19001327738,-11675.8547307,11.9978219402
13226.3384238,5.99388848732,-3203.92258886,7.8117649527
12000.8805171,5.92679352661,-2052.40427909,7.24278951874
10181.5737332,6.11505648895,-342.867736562,6.39809231514
19728.9356239,5.80341972891,-9314.17712832,10.8308960414
9467.09852933,5.9661665435,328.498676518,6.06636420193
9777.66796698,5.72536075012,36.6678498735,6.21056040778
8680.65164111,5.96790992359,1067.49426872,5.70121991009
17825.4594256,5.58741650016,-7525.54964253,9.94711929957
11866.0638865,5.80652852658,-1925.72198523,7.18019467112
12678.6808354,5.84900316414,-2689.3086335,7.55748962239
10694.8795313,5.89437334769,-825.202561577,6.63641824018
9706.71799116,5.94224742854,103.336966619,6.1776186045
16338.6855742,5.88472829595,-6128.4822254,9.25681586871
13169.6916632,6.04266989514,-3150.69368427,7.78546407773
13124.2102251,6.20574878515,-3107.95642792,7.76434721943
8075.88152807,5.96774121298,1635.77479031,5.42042745231
11219.5565168,6.19728991158,-1318.22247867,6.88002376421
10809.9416261,6.03109647382,-933.322235239,6.68984113213
13084.9234594,6.07024534421,-3071.04008036,7.74610652391
8768.6715789,6.10724273342,984.785128377,5.74208723162
18354.4654296,5.97913759931,-8022.63738116,10.1927347704
22368.8436051,6.15559874934,-11794.8028275,12.0565952523
13376.8976806,6.0342336441,-3345.39765708,7.88166904163
10033.4369855,6.14551466193,-203.669012245,6.32931298797
8405.32964358,5.9197803795,1326.2043554,5.57338895631
13009.9752781,6.03448082396,-3000.61399507,7.71130836908
15727.7384509,6.14743440784,-5554.39739152,8.97315544862
10677.8483225,5.90613294999,-809.19895295,6.62851071489
9297.19893739,6.22040869799,488.147155572,5.98748046914
8547.41449333,5.98532102066,1192.69237988,5.63935841034
11567.8860872,6.39394919725,-1645.5351313,7.04175185572
9502.73261448,6.14391264107,295.014620247,6.08290897181
8539.28277537,6.07891397693,1200.33346005,5.6355828847
8374.13813714,5.95613723538,1355.51388172,5.55890685878
13578.9251343,6.23371325794,-3535.23552157,7.97546961815
10346.2695825,6.02579741876,-497.626447492,6.47455997003
11400.1944981,6.13101769169,-1487.96143238,6.96389329023
13285.3412517,5.96115915481,-3259.36540444,7.83915974077
8498.17691652,5.80010987801,1238.95914345,5.61649759115
15096.9236547,6.22374733792,-4961.64362666,8.68027054377
9072.37344331,5.78844224785,699.407511014,5.8830948494
9387.49326369,6.17688976121,403.300854901,6.0294037806
12932.1082824,5.84119154854,-2927.4452058,7.67515501982
10107.4789141,5.93812317051,-273.243524697,6.36369037309
10663.5993115,5.98618843511,-795.809674549,6.6218949534
10838.3664208,6.04132375348,-960.031982996,6.70303865595
9005.5694788,5.99527985215,762.180771422,5.85207802337
9460.241815,5.62045769613,334.94168207,6.06318065561
19592.913029,6.14783342724,-9186.36163361,10.7677412691
9513.21802014,6.4791543757,285.161865182,6.08777730568
10816.6286806,5.92328229074,-939.605817591,6.69294590603
10607.7308743,6.1962529524,-743.312132168,6.595955451
9606.20538939,6.29376803659,197.785009812,6.13095098671
14665.6824843,5.94888989833,-4556.42195323,8.48004691247
8425.49785878,5.75733271093,1307.25301569,5.58275298173
14457.745828,6.05804301988,-4361.03142555,8.38350271571
13115.8097247,5.78679039688,-3100.06278259,7.7604468991
14988.2701793,6.04575608761,-4859.5459,8.62982314937
13035.108062,6.19419644451,-3024.2303597,7.72297742479
8190.96258624,5.83078633532,1527.63729748,5.47385914886
12183.807556,5.96419133293,-2224.29417717,7.3277218455
10962.4084961,6.04098439435,-1076.58981833,6.7606309186
12972.3989405,5.95971533599,-2965.30487465,7.69386181877
8632.88918876,5.78719751456,1112.37491138,5.67904398556
22449.4207704,6.06332463336,-11870.5182648,12.094006923
10847.5994884,6.09763466958,-968.707961439,6.70732553403
11230.4322539,5.89997251778,-1328.44201402,6.88507332748
11979.3967694,5.92081465882,-2032.21678126,7.23281469659
13452.9242121,5.74380916345,-3416.83702888,7.91696787034
15130.5323518,6.04632184736,-4993.22449925,8.69587493367
16669.6003164,6.30954694791,-6439.43079617,9.41045832189
9493.38029281,6.04666360725,303.802657422,6.07856672452
10286.7448227,5.97754114632,-441.693191589,6.44692285104
11800.7851637,6.05483066392,-1864.38193908,7.149886009
13983.4851173,6.00589330662,-3915.38585173,8.16330527585
12126.0098251,6.07788299895,-2169.98374746,7.30088657936
9197.7950261,6.16735235401,581.553402573,5.94132761211
8618.64586502,5.89060924407,1125.75884566,5.67243086465
14898.2164539,6.10764066779,-4774.92568329,8.58801154801
11005.8097684,5.88033176772,-1117.37241839,6.78078196385
21249.5730415,5.89806818466,-10743.0649093,11.5369221969
11707.328022,6.06554479362,-1776.5636556,7.10649421442
12077.2527585,5.88224070029,-2124.1685019,7.27824885922
14098.6723734,5.80793676787,-4023.62313496,8.21678627974
11335.286062,6.0617615871,-1426.9693312,6.93375655081
13855.1840667,6.0103898121,-3794.82601194,8.10373558722
8380.71037413,6.57160878097,1349.3381892,5.56195832336
12209.4967518,6.1874805633,-2248.43338192,7.33964924116
14341.560922,5.82343102864,-4251.85668701,8.32955850682
18111.9636023,6.39654360265,-7794.76721705,10.0801420965
16952.0525171,6.39309598562,-6704.84087592,9.54159980181
8341.16633995,5.84438251106,1386.49628264,5.54359817906
11007.880726,5.73606855125,-1119.31842204,6.78174350155
16733.0295497,6.2862583321,-6499.03294422,9.4399082731
10657.4000046,5.90988977804,-789.984410914,6.61901663885
14438.6012282,5.99363341665,-4343.04194007,8.374613951
8915.48998265,6.14517437622,846.825204001,5.81025445673
12909.4036338,5.79608086194,-2906.11047171,7.66461333804
15202.2891512,6.04240218468,-5060.65175884,8.72919134207
18528.8104577,6.05047404561,-8186.46307515,10.2736825022
12566.8364258,6.10169479183,-2584.21250179,7.5055606894
17089.2806106,5.89127386111,-6833.78913395,9.60531428247
13496.4516831,6.26607841055,-3457.73821332,7.93717750919
15669.1691709,5.60265229941,-5499.36196524,8.94596195523
10555.3097067,5.93742953074,-694.053863904,6.57161650274
18664.572825,5.68588937027,-8314.03404342,10.3367164517
9023.98250949,5.99064255288,744.878714892,5.86062712332
11643.2558816,5.90061386575,-1716.35739112,7.07674576391
9704.5083389,5.79837570807,105.413296629,6.17659267138
9320.8550221,6.29837769922,465.918391509,5.99846389908
9500.82356986,5.95591989773,296.808480175,6.08202260967
17283.9325994,5.82975227572,-7016.69654179,9.69569045874
17594.5388131,5.98949701281,-7308.56192559,9.83990373959
8942.08950711,5.88627992776,821.830596454,5.82260451453
11606.6396314,5.88724795497,-1681.95043003,7.05974497855
9687.08765965,5.83604711181,121.782876537,6.16850431643
19362.898917,6.13093029407,-8970.22572234,10.6609465939
10804.8360461,5.80142747998,-928.524707013,6.68747063079
21227.9061545,5.89765382628,-10722.7053221,11.5268623438
9468.47207626,5.90169096662,327.208004329,6.06700193454
19862.7141698,5.84475535293,-9439.88397164,10.8930089102
11330.5600026,6.07533142599,-1422.52842481,6.93156225949
20645.2843256,5.9306589956,-10175.2367391,11.2563532499
10350.0179015,5.98064803691,-501.148606853,6.47630030028
10833.1703914,5.97335525533,-955.149462795,6.70062615931
8165.67541642,5.99052679521,1551.39873302,5.46211841232
10959.8893281,6.1652537749,-1074.22264756,6.75946127848
10928.012365,6.66677670011,-1044.26902253,6.74466092606
13984.9260828,6.16087642594,-3916.73987474,8.16397431066
15427.8616154,6.00263403456,-5272.61401495,8.83392377718
14451.6198507,5.96973945995,-4355.27506703,8.38065844779
10813.5265382,6.02605476317,-936.690847007,6.69150559315
9716.28640916,6.16372984206,94.345871562,6.1820611845
14410.2658184,6.0559657896,-4316.41618407,8.36145792826
9487.36775712,6.16738428437,309.452418948,6.07577512712
15368.9435604,6.02560486736,-5217.25085744,8.80656834887
16710.4802705,6.17634212917,-6477.84420513,9.42943872875
14636.4084582,5.90990523519,-4528.91421355,8.46645509375
12289.3377298,6.18478018767,-2323.4570506,7.37671910282
17020.3302305,6.19085070883,-6768.99896472,9.57330088386
13456.3321076,5.84761098208,-3420.03930458,7.91855014323
9299.02636469,5.85709623634,486.429988479,5.98832893667
10497.3747627,6.18050691444,-639.61450013,6.54471752913
16542.0332057,6.25190907993,-6319.5606131,9.35122939877
11892.7095463,6.0645266703,-1950.75994453,7.19256614941
10360.8765376,6.0465165496,-511.352073019,6.48134192363
9522.66715886,6.23653213466,276.282852535,6.09216450477
9216.45912475,5.94635910843,564.01542659,5.94999328196
14878.6608905,5.6524333278,-4756.55003025,8.57893197449
10451.4105374,5.73263635657,-596.423586193,6.52337651458
8161.05127902,5.98762228321,1555.74386707,5.45997144296
10729.3236382,6.17713690972,-857.568438523,6.65241050772
8061.08847607,5.84346602896,1649.67528428,5.41355909466
16344.0995585,6.23370916154,-6133.56954992,9.25932956098
16946.0844765,6.27982824027,-6699.23292486,9.53882886334
17623.9988944,5.71901567784,-7336.2444945,9.85358194298
17421.5071512,5.99141093597,-7145.97035406,9.75956579864
13409.0550363,5.95936964833,-3375.61475687,7.89659957927
13009.0643621,5.87671906555,-2999.7580403,7.71088543421
12356.4386671,5.89561700379,-2386.50936555,7.40787381218
16713.9763457,6.20120598358,-6481.12934002,9.43106194311
8438.42491167,5.68875713028,1295.10593336,5.5887549631
15729.0027847,6.3804719344,-5555.5854401,8.97374247399
10518.303339,6.13620526686,-659.280323597,6.55443458733
10678.2987789,5.89802709851,-809.622230419,6.62871986005
11387.8400492,5.85769367593,-1476.35240521,6.9581571667
20148.375622,6.11191322351,-9708.30966854,11.0256404334
15532.2483948,6.29269007912,-5370.70248222,8.88239016087
7823.55125381,5.94028808123,1872.88038924,5.30327146798
14204.4339518,5.84531485267,-4123.0034509,8.26589097734
8699.09799806,6.1454682617,1050.16089672,5.70978448329
11644.2245976,6.33934265712,-1717.26765844,7.07719553508
20026.3782099,5.88937310716,-9593.67312901,10.9689975
16381.9278199,5.78491350439,-6169.11539398,9.27689307854
14382.0896596,6.08122340903,-4289.94007045,8.34837584515
22265.8172636,6.04713906302,-11697.9927143,12.0087605147
9060.51207412,5.8384109984,710.553209064,5.8775876609
18547.4456413,5.7851991858,-8203.97388074,10.2823347469
10786.3494801,5.78018215512,-911.153552095,6.67888738871
12201.753703,5.87793549409,-2241.15751998,7.33605417309
10589.9203083,5.86303899438,-726.576189822,6.5876860731
12502.06571,6.25271322173,-2523.34981141,7.47548789301
10239.2573387,6.02468831506,-397.070926678,6.42487459325
13935.2524174,5.76063442087,-3870.06333452,8.14091101718
10578.4299731,6.04194199327,-715.779138986,6.5823511543
12611.5144472,6.06397910019,-2626.19481671,7.52630452443
9086.80645005,5.96717086422,685.845338509,5.8897960394
12000.9953431,5.92793311884,-2052.5121769,7.242842832
18590.1100243,5.75208293548,-8244.06405268,10.3021436573
8776.49297326,6.08038455839,977.435648019,5.74571867521
21264.8893601,6.12967299118,-10757.4570979,11.5440335052
8472.52642846,6.00035975119,1263.06197594,5.60458816733
10353.8398432,6.14350760093,-504.739946694,6.47807481323
10125.5445816,5.92152272619,-290.219176725,6.37207819368
11585.5087463,6.36404760311,-1662.09450435,7.04993398915
9321.43080351,5.96462035067,465.377350615,5.9987312322
11180.459936,5.82752865723,-1281.4848409,6.86187137079
22132.8852284,6.13941634823,-11573.0813064,11.9470406776
8989.46751035,6.03018660216,777.311206665,5.8446019408
8137.98849046,6.26078244394,1577.41513228,5.44926347816
10270.7610735,5.98184297231,-426.673842676,6.43950165722
14138.0984989,6.01121882942,-4060.67043388,8.23509167949
10045.5022425,6.24532366164,-215.006296219,6.33491484077
15196.5912228,5.83231097383,-5055.2976224,8.72654581566
20702.2150594,6.22634295104,-10228.732483,11.2827859726
9306.63348203,5.93907647456,479.281856456,5.99186089225
12325.3924424,5.7990907071,-2357.33635527,7.39345916845
9682.43774605,5.73136622528,126.152231556,6.16634537927
9325.7535013,6.12891500408,461.315468417,6.0007382443
15872.9080366,6.21850057744,-5690.80798145,9.04055713381
10715.307036,5.88095454601,-844.397546275,6.64590265277
9079.76904441,6.05327961939,692.458133126,5.88652859879
8399.94951492,5.80075863998,1331.25986699,5.57089098308
13925.8771207,5.94733146093,-3861.25370859,8.13655810269
12114.3167453,5.85607464976,-2158.9961849,7.29545752701
13888.6628201,5.93055102663,-3826.28478118,8.11927964478
21272.3921614,6.06961464304,-10764.5072079,11.5475170272
12433.9293818,5.82225227819,-2459.32457719,7.44385245559
11118.5289505,5.99184888213,-1223.29054198,6.83311705034
11833.2665876,6.01081825581,-1894.90355401,7.16496701028
11522.8144729,6.03102829372,-1603.18297155,7.02082527707
10907.9351647,6.24259646419,-1025.40320626,6.73533915852
8083.50064847,5.77763574178,1628.61537945,5.42396498086
13180.1260576,5.94301935519,-3160.49850592,7.79030872727
19424.1133754,6.04660711019,-9027.74672671,10.6893682335
16619.4293014,6.1516011724,-6392.28691468,9.38716411093
9548.7046518,6.22168032633,251.816365601,6.10425361347
12189.5352326,6.03640919643,-2229.67626689,7.33038118388
8478.56531469,5.79515539915,1257.38745376,5.60739199919
15332.551752,5.72343462531,-5183.05479615,8.78967177098
10769.0400677,5.95749271716,-894.888525591,6.67085069452
11375.8424367,5.9963513421,-1465.0786843,6.95258672097
14971.7167796,6.07742567478,-4843.99127123,8.62213746901
9234.73983006,5.90600237644,546.837711417,5.95848094374
10758.3565259,5.80821860655,-884.849589199,6.6658903668
16098.5443113,6.09855356794,-5902.83019803,9.14531919592
14770.0496009,5.93270751902,-4654.49194407,8.5285041668
12459.106475,6.21446604424,-2482.98257778,7.455542084
10303.2390294,6.48011494961,-457.192198787,6.45458104828
16410.7908629,5.78683615242,-6196.23694771,9.29029407935
22231.7955605,6.01981238911,-11666.023755,11.9929643677
14247.1662244,5.69343978021,-4163.15741628,8.28573140861
14511.3740976,6.17227730069,-4411.42396378,8.40840211684
13121.5010422,6.16249026039,-3105.41070712,7.76308935615
11419.6263967,6.17356714817,-1506.22088211,6.97291544667
8845.00234106,6.25526105666,913.059882048,5.77752731348
12994.9364287,6.26094309444,-2986.48253421,7.70432588863
15470.149044,6.24889190948,-5312.34997661,8.85355766909
12411.4083908,5.93054267305,-2438.1624195,7.43339604534
19813.6044528,6.36059131885,-9393.73735332,10.8702074558
10044.5448318,6.01416055717,-214.106652118,6.33447031862
10508.3159576,6.3231033107,-649.895543835,6.54979748422
16786.9957524,6.3004974386,-6549.74302582,9.46496457524
18141.2585965,5.62777814592,-7822.29465967,10.0937436506
9418.19910838,5.90065996212,374.447687299,6.04366038722
10055.3116042,6.06209907323,-224.223797313,6.33946929
11400.286427,6.01238678516,-1488.04781463,6.96393597247
10436.3431939,6.02047201742,-582.265350456,6.51638080443
20866.1981324,5.80078047396,-10382.8214241,11.3589226882
16081.6946609,5.76310452947,-5886.99719314,9.13749596745
10175.7507611,6.05165888805,-337.396101047,6.39538873139
9386.11777186,6.13079836438,404.593354647,6.02876514498
15223.6463923,6.19199926698,-5080.72038301,8.73910742769
8655.5849522,6.27240975037,1091.04852636,5.68958154199
11272.9024275,5.70223459425,-1368.34969445,6.90479206716
15483.1115908,5.82301997558,-5324.53041123,8.85957613012
18180.0718656,5.98508951814,-7858.76607963,10.1117645035
23198.347697,6.13908107093,-12574.257711,12.4417308397
11658.2050334,5.97558051378,-1730.40456643,7.08368659811
13039.1562507,6.41432528067,-3028.03429573,7.7248569834
10813.2547783,6.00090039358,-936.435484043,6.69137941604
20468.174545,5.8628963576,-10008.8131075,11.174121854
14854.5248085,6.10018775821,-4733.87023012,8.56772568362
9622.33745601,6.00883526037,182.626292415,6.13844104374
10117.1374962,6.2647082252,-282.319343699,6.36817481595
8378.16956597,5.90397437147,1351.72569439,5.56077863582
10391.7771115,6.21267272486,-540.388220612,6.49568894229
11349.7438318,6.25608778436,-1440.55477264,6.9404692382
14458.4858833,6.03312911468,-4361.72682867,8.38384632057
9920.66308907,6.19079845261,-97.6994755114,6.27695249779
17583.3814154,5.98299667218,-7298.07772399,9.83472340237
10689.5009289,5.78685812216,-820.148484182,6.63392097561
12895.7433337,6.14869660546,-2893.27438363,7.6582709128
19742.697495,6.35625410634,-9327.10865905,10.8372856256
8443.70842827,5.792220023,1290.1412046,5.59120807972
9348.8181097,6.04475256188,439.642493172,6.01144705405
12229.4911308,6.28864477885,-2267.22137401,7.34893255508
10611.2283501,6.22803166123,-746.598583267,6.5975793157
8791.25130528,5.95597030839,963.567779165,5.75257091249
12049.8631051,6.03751408585,-2098.43143891,7.26553194759
10598.1426995,5.91301798443,-734.302472414,6.59150369802
17190.9460427,5.79889793864,-6929.32044997,9.65251715499
18469.9116954,5.89565446607,-8131.11804633,10.2463360314
9627.38436721,5.86478819575,177.883893166,6.14078430537
10994.9463498,6.14601892112,-1107.16445829,6.77573812002
10823.2175993,6.16032375661,-945.797185307,6.69600511586
9625.50828739,5.95064014466,179.646777265,6.13991324866
21493.3775969,5.91424955028,-10972.1591997,11.6501197224
9785.79892273,5.844543392,29.0274859218,6.21433557953
12512.9964509,5.93865668948,-2533.62103183,7.48056299433
9495.41194292,5.9298402742,301.893589566,6.07951001192
12567.8261354,5.75843419303,-2585.14249598,7.5060202078
8204.76118507,5.91105566888,1514.67125506,5.48026578569
13631.1290568,5.97597802472,-3584.28965254,7.99970770036
11764.7399248,6.46439696735,-1830.51153654,7.133150342
10146.5251967,5.87124173638,-309.933899114,6.38181941328
8276.78396029,5.85320070884,1446.99406767,5.51370568564
7839.30633354,5.90182781089,1858.07591274,5.31058649144
14567.0295842,5.97321018441,-4463.72140413,8.43424274704
8840.05796886,6.04026428697,917.705929119,5.77523166032
11674.5346492,5.86677315794,-1745.74891363,7.09126837647
18865.0018389,5.74951736163,-8502.36991211,10.4297748788
10316.0884638,6.11902413251,-469.266345876,6.4605469917
21845.7749975,6.19652600631,-11303.2942448,11.813736492
13753.565049,5.94432677398,-3699.33830987,8.05655426474
15377.4839399,5.99852783041,-5225.27594205,8.81053361452
17650.6787292,5.94254668076,-7361.3145668,9.86596928858
9313.61388371,5.83860310972,472.722626388,5.99510186614
9455.08940166,6.06052627516,339.783217853,6.06078840974
9256.52706161,5.95246831166,526.365040823,5.96859667228
9842.16953069,6.0155086101,-23.9419280852,6.2405082379
15321.3288502,5.96114557201,-5172.50904276,8.78446102048
12880.1917132,5.9898775484,-2878.66109036,7.65105035469
17211.689453,5.77568778528,-6948.81227959,9.66214824129
9352.09322305,6.0425689192,436.564988045,6.01296767669
12774.9868587,6.20163331833,-2779.80390755,7.60220414181
8318.76331422,6.08558212734,1407.54759267,5.53319653962
11073.6925961,5.95583807493,-1181.15944735,6.81229970193
11536.8399451,5.82276102397,-1616.36219863,7.02733725033
8392.17107754,5.99066588222,1338.56898224,5.56727948426
10166.0768854,5.96384354576,-328.30591123,6.39089718779
17532.6832015,6.0433062922,-7250.43845276,9.81118441494
12626.2674722,6.2308391264,-2640.05769878,7.5331542977
16059.2978735,5.77607424459,-5865.95174507,9.12709722446
14773.4177579,5.74207984892,-4657.65687889,8.53006798923
8245.25790478,5.84724146669,1476.61795761,5.49906825826
10047.8134228,5.83129088877,-217.178028439,6.33598791297
10942.7145738,6.33774221394,-1058.08415443,6.75148710555
9889.67671164,5.87171410713,-68.5827014696,6.26256564089
12117.6648505,6.01408842507,-2162.14227785,7.2970120395
12080.3878622,5.71172577485,-2127.1144451,7.27970447594
7788.26149429,5.78273250746,1906.04089522,5.28688656718
9642.68990321,6.00810176674,163.501836594,6.14789060738
16312.7506599,5.7784628838,-6104.1121279,9.24477438688
21829.4443017,6.27451537982,-11287.9488827,11.8061542122
19915.6190871,6.05025252741,-9489.59680193,10.9175724616
8663.07424644,5.92291821169,1084.01110842,5.69305879275
9097.15654256,5.66937424584,676.119732292,5.89460154789
12097.9148301,5.68219094975,-2143.58390061,7.28784218032
10335.7484622,5.83252200083,-487.740132714,6.46967505401
20225.6252868,5.83588171963,-9780.89837434,11.0615071582
8621.3379606,6.20477321206,1123.22918117,5.67368079436
9052.17957293,5.85505795692,718.382957959,5.87371891237
10435.6867575,5.81750753936,-581.648520971,6.5160760235
14964.7416652,5.91801838939,-4837.43700939,8.61889894997
18675.3669017,6.43449865766,-8324.17684549,10.3417281004
20984.8112087,5.98672162187,-10494.2778261,11.4139942873
11856.3812446,5.99101179685,-1916.62355816,7.17569905742
8560.17535514,5.88998635167,1180.70146127,5.64528322983
14387.5523136,5.77068461009,-4295.07312811,8.35091213457
15030.1466054,5.88240135346,-4898.89565744,8.64926621435
8379.76333297,5.90981877001,1350.2280894,5.56151861576
15482.6159279,6.20265250296,-5324.0646548,8.85934599573
10963.6312635,6.13644676406,-1077.73880844,6.76119864483
20357.0855111,6.07131546647,-9904.42677497,11.1225436391
16027.7413737,6.16318530529,-5836.29924772,9.11244566191
16526.6404099,6.57858699622,-6305.09656166,9.34408258237
9002.61062501,6.13940122393,764.961098928,5.85070423883
8180.69088974,5.75346469559,1537.28923782,5.46909003934
20470.7485541,5.69252207305,-10011.2318105,11.1753169567
9474.63900529,5.84817174728,321.413164986,6.06986521617
11704.9500648,6.01952775046,-1774.32917554,7.10539013796
9643.51736112,5.90208516053,162.724304432,6.14827479293
10003.8312106,5.66395872407,-175.849540286,6.31556713956
9728.53123016,6.07866752166,82.8398577615,6.18774640821
17371.8414158,6.1100588315,-7099.30126541,9.73650618704
12902.2253334,5.87545814594,-2899.36528345,7.66128048055
8349.9639965,5.78272961054,1378.22944414,5.54768289745
18818.0346469,6.11104539431,-8458.23654665,10.4079681906
8562.54349266,6.50210498776,1178.47620841,5.64638274705
13262.5446192,5.99216435672,-3237.94423639,7.8285753512
19060.5556051,5.6561432899,-8686.12468741,10.5205697469
13175.3225943,6.06022174271,-3155.98486585,7.78807849759
13093.1393666,6.07061956433,-3078.7602701,7.74992113829
14607.3228919,5.7240993428,-4501.58356274,8.45295077621
12951.8226826,5.54664430012,-2945.97011203,7.68430834068
13845.884028,5.9337694776,-3786.0871032,8.09941761473
8821.35013049,5.98310676795,935.285005724,5.76654568229
8965.677462,6.44245123086,799.665851506,5.83355631205
11271.8039385,5.76879719926,-1367.31748423,6.90428204292
8195.17242648,5.91201920238,1523.68146342,5.47581376164
11585.7256245,5.57648333395,-1662.29829693,7.05003468488
12291.8228207,5.89449072341,-2325.7922003,7.37787292105
11378.3366968,6.18812635896,-1467.42245,6.95374479644
11781.8094909,6.31586592949,-1846.55118817,7.14107567646
11657.7242496,5.53537817482,-1729.95279131,7.08346337201
9691.19500126,5.96687369204,117.92335673,6.17041133947
16388.5244636,6.12974087374,-6175.31402057,9.27995587504
18756.1392468,6.41063230757,-8400.07568605,10.3792303923
9009.44395848,6.10356716785,758.540063518,5.85387692951
18019.0846346,6.01271464318,-7707.49222262,10.0370187459
14663.542387,5.96663754797,-4554.4109815,8.47905327347
8422.58044477,5.83513384667,1309.99440373,5.58139843753
14406.2162131,6.1053680349,-4312.61091703,8.35957771198
12365.1666951,5.65904880974,-2394.71077665,7.41192620232
9261.10004023,6.01073886175,522.067978815,5.97071988882
19515.8723223,6.11649331542,-9113.96927817,10.7319715627
8777.88953316,6.32125738275,976.123351382,5.74636709264
16388.3391068,6.15351715569,-6175.13984753,9.27986981459
16828.9181447,5.88505522635,-6589.13597608,9.48442898217
11804.930842,6.20058235587,-1868.27748255,7.15181083166
8603.71988561,6.14630922782,1139.78424668,5.66550078931
17875.3566686,6.04608864465,-7572.4362704,9.97028639923
8765.45349273,6.50107099137,987.809047137,5.74059308648
12890.3895098,5.89558183395,-2888.24358967,7.65578515278
11879.3717909,6.10133679238,-1938.22693996,7.18637348043
9584.41597083,6.12750773098,218.259735459,6.12083424274
8397.124378,5.61920608234,1333.9145456,5.56957928278
12087.4428767,5.86247581709,-2133.7437861,7.28298009227
12616.8911278,5.82917306853,-2631.24708824,7.5288008967
8646.39416276,5.85145294399,1099.68477756,5.6853142935
15342.2969828,5.97762713932,-5192.21203578,8.79419644449
10232.1903637,5.9927502976,-390.430346816,6.42159342371
13627.0432133,6.04893111792,-3580.45033371,7.99781065879
9753.55207577,6.10949452909,59.3286774244,6.19936349143
15730.1866525,5.78018982152,-5556.69787772,8.9742921393
16485.7309197,5.91681056552,-6266.65539873,9.32508846202
18613.9704498,5.88307858223,-8266.48482838,10.3132219619
8002.49501889,5.81864731278,1704.733429,5.38635437588
18236.3916301,6.16343831548,-7911.68771786,10.1379135554
9226.23953296,6.06907883238,554.825132029,5.9545342882
16891.9521883,6.1787831464,-6648.36677872,9.51369544832
20174.757763,6.20260934831,-9733.10000875,11.0378895608
8888.92749203,6.08604695095,871.785012195,5.79792159361
11397.6451558,5.76690311593,-1485.56590798,6.96270964033
8914.66812863,5.8128542643,847.597470391,5.80987287305
13110.872513,6.27865964467,-3095.42346403,7.75815457055
21165.8308934,6.39035290163,-10664.3754526,11.4980410368
18961.1099453,5.79077741747,-8592.67921086,10.4743975062
16443.51874,6.09324234563,-6226.99014585,9.30548950795
15509.5808174,5.99921867504,-5349.40258266,8.87186569114
12169.7275179,5.93416539264,-2211.06367643,7.32118453746
11194.0726034,5.76551899011,-1294.27617039,6.8681916804
10227.5834058,6.09897308551,-386.101355729,6.41945443072
14701.6144293,5.78059616304,-4590.18589756,8.49672997753
13187.5477827,5.75743914834,-3167.47243158,7.79375460594
14709.0436024,5.76692344224,-4597.16682187,8.50017931429
8476.23735864,5.70478083921,1259.57494956,5.60631113807
8583.4889409,6.04847195106,1158.79453102,5.65610763882
10707.9469801,6.16533227003,-837.48156884,6.64248540683
15426.0394662,5.92079370217,-5270.9018075,8.83307776026
17097.0628847,5.77307698314,-6841.10185436,9.60892756263
13742.5844612,6.64066980709,-3689.02025009,8.05145601968
8589.23655023,5.91285826773,1153.39371118,5.65877623191
12533.2636723,6.34894897315,-2552.66540404,7.48997298795
12186.5753406,5.85861379016,-2226.89496388,7.32900691733
15235.9860249,6.09608501212,-5092.31548784,8.74483667206
10816.6609869,5.79139622311,-939.636174637,6.69296090572
10633.3931131,5.72855239934,-767.426006438,6.60787033065
12407.1712237,5.97747777981,-2434.18090736,7.4314287448
13736.307101,6.26047856187,-3683.12164263,8.04854146529
8166.73919428,6.23676046721,1550.39913958,5.46261232033
10298.6877044,6.11823557547,-452.915483919,6.45246788545
9500.02667554,5.7428662926,297.557292845,6.08165261468
21124.7135911,5.78362909625,-10625.7390162,11.4789504301
10664.6674117,6.14067095124,-796.813329551,6.62239086826
12037.0924708,6.19187193926,-2086.43133749,7.2596025908
21858.116343,5.78553976142,-11314.8909591,11.8194665317
8656.43301334,5.77582648366,1090.25163408,5.68997529355
11192.8812715,6.27431623452,-1293.15671897,6.86763854951
12289.3676123,5.82358966828,-2323.48513009,7.37673297715
20605.5913856,6.10680467597,-10137.9387243,11.2379239692
17411.2780989,5.95733038661,-7136.3584849,9.75481648864
11338.8746484,5.88534162234,-1430.3413956,6.93542271781
14689.7808269,5.92619743936,-4579.06629092,8.49123568103
